,entity,classes
1622,DBPEDIA_ID/Kyiv_International_Short_Film_Festival,"FilmFestival,Event,SocietalEvent"
1623,DBPEDIA_ID/Kyrgyzstan_Super_Cup,"SportsEvent,FootballMatch,Event,SocietalEvent"
1624,"DBPEDIA_ID/Labour_Party_(UK)_deputy_leadership_election,_1972","SocietalEvent,Election,Event"
1625,DBPEDIA_ID/Latvia_at_the_UEFA_European_Football_Championship,Event
1626,"DBPEDIA_ID/Leicester_City_Council_election,_2015","SocietalEvent,Election,Event"
1627,DBPEDIA_ID/Mannerism_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1628,DBPEDIA_ID/Maryland_Renaissance_Festival,"SocietalEvent,Event,Convention"
1629,DBPEDIA_ID/Mauritius_at_the_2013_World_Championships_in_Athletics,"SportsEvent,Event,SocietalEvent"
1630,"DBPEDIA_ID/Minnesota_Senate_election,_2002","SocietalEvent,Election,Event"
1631,"DBPEDIA_ID/Missouri_gubernatorial_election,_1992","SocietalEvent,Election,Event"
1632,DBPEDIA_ID/National_Menorah,"SocietalEvent,Event,Convention"
1633,DBPEDIA_ID/Nokere_Koerse,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1634,DBPEDIA_ID/Norias_Ranch_Raid,"MilitaryConflict,Event,SocietalEvent"
1635,DBPEDIA_ID/Northern_theater_of_the_American_Revolutionary_War_after_Saratoga,"MilitaryConflict,Event,SocietalEvent"
1636,DBPEDIA_ID/Occupation_of_al-Ubulla_(870),"MilitaryConflict,Event,SocietalEvent"
1637,"DBPEDIA_ID/Okinawa_gubernatorial_election,_2010","SocietalEvent,Election,Event"
1638,DBPEDIA_ID/Operation_Beit_ol-Moqaddas,"MilitaryConflict,Event,SocietalEvent"
1639,DBPEDIA_ID/Operation_Gaugamela,"MilitaryConflict,Event,SocietalEvent"
1640,DBPEDIA_ID/Operation_Mushroom,"MilitaryConflict,Event,SocietalEvent"
1641,"DBPEDIA_ID/Paraná_gubernatorial_election,_2010","SocietalEvent,Election,Event"
1642,DBPEDIA_ID/Peasants'_War_(1798),"MilitaryConflict,Event,SocietalEvent"
1643,"DBPEDIA_ID/Peoria,_Illinois_City_Council_election,_2011","SocietalEvent,Election,Event"
1644,"DBPEDIA_ID/Polish–Lithuanian_royal_election,_1669","SocietalEvent,Election,Event"
1645,DBPEDIA_ID/Pramms_Memorial,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1646,DBPEDIA_ID/Prix_de_Flore_(horse_race),"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1647,"DBPEDIA_ID/Puerto_Rico_Republican_primary,_2012","SocietalEvent,Election,Event"
1648,"DBPEDIA_ID/Queensland_state_election,_1986","SocietalEvent,Election,Event"
1649,"DBPEDIA_ID/Republican_Party_presidential_primaries,_1976","SocietalEvent,Election,Event"
1650,DBPEDIA_ID/Rohingya_insurgency_in_Western_Myanmar,"MilitaryConflict,Event,SocietalEvent"
1651,DBPEDIA_ID/Romanian_armies_in_the_Battle_of_Stalingrad,"MilitaryConflict,Event,SocietalEvent"
1652,"DBPEDIA_ID/Rotherham_by-election,_2012","SocietalEvent,Election,Event"
1653,DBPEDIA_ID/Sailing_at_the_1912_Summer_Olympics_–_12_Metre,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1654,DBPEDIA_ID/Sailing_at_the_1996_Summer_Olympics_–_Men's_Mistral_One_Design,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1655,DBPEDIA_ID/Sailing_at_the_2004_Summer_Olympics_–_Tornado,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1656,DBPEDIA_ID/San_Francisco_Ocean_Film_Festival,"FilmFestival,Event,SocietalEvent"
1657,"DBPEDIA_ID/Scottish_Conservative_Party_leadership_election,_2011","SocietalEvent,Election,Event"
1658,"DBPEDIA_ID/Scottish_local_elections,_1984","SocietalEvent,Election,Event"
1659,DBPEDIA_ID/Seventh_Battle_of_the_Isonzo,"MilitaryConflict,Event,SocietalEvent"
1660,DBPEDIA_ID/Shady_Well_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1661,DBPEDIA_ID/Shooting_at_the_1952_Summer_Olympics_–_Men's_50_metre_rifle_three_positions,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1662,DBPEDIA_ID/Shooting_at_the_2004_Summer_Olympics_–_Women's_10_metre_air_rifle,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1663,DBPEDIA_ID/Siege_of_Martyropolis,"MilitaryConflict,Event,SocietalEvent"
1664,DBPEDIA_ID/Siege_of_Sirmium,"MilitaryConflict,Event,SocietalEvent"
1665,DBPEDIA_ID/Siege_of_Wolmar,"MilitaryConflict,Event,SocietalEvent"
1666,"DBPEDIA_ID/Sikkim_Legislative_Assembly_election,_2014","SocietalEvent,Election,Event"
1667,DBPEDIA_ID/Sin_Salida,"SportsEvent,WrestlingEvent,Event,SocietalEvent"
1668,"DBPEDIA_ID/Solar_eclipse_of_August_10,_1934","SolarEclipse,Event,NaturalEvent"
1669,"DBPEDIA_ID/Solar_eclipse_of_December_2,_1956","SolarEclipse,Event,NaturalEvent"
1670,DBPEDIA_ID/South_Carolina_State_Fair,"SocietalEvent,Event,Convention"
1671,"DBPEDIA_ID/South_Dakota_gubernatorial_election,_1906","SocietalEvent,Election,Event"
1672,"DBPEDIA_ID/South_Korean_local_elections,_2006","SocietalEvent,Election,Event"
1673,"DBPEDIA_ID/South_Korean_presidential_election,_1997","SocietalEvent,Election,Event"
1674,"DBPEDIA_ID/Spanish_general_election,_1881","SocietalEvent,Election,Event"
1675,DBPEDIA_ID/Speed_skating_at_the_2012_Winter_Youth_Olympics_–_Girls'_500_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1676,DBPEDIA_ID/Stafford_GP,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1677,DBPEDIA_ID/Swimming_at_the_1996_Summer_Olympics_–_Men's_100_metre_backstroke,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1678,DBPEDIA_ID/Swimming_at_the_2004_Summer_Olympics_–_Women's_200_metre_freestyle,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1679,DBPEDIA_ID/TEAN_International,"SportsEvent,Tournament,WomensTennisAssociationTournament,Event,SocietalEvent"
1680,DBPEDIA_ID/Taekwondo_at_the_2012_Summer_Olympics_–_Women's_57_kg,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1681,"DBPEDIA_ID/Taiwanese_United_Nations_membership_referendums,_2008","SocietalEvent,Election,Event"
1682,DBPEDIA_ID/Tartu_GP,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1683,DBPEDIA_ID/The_Marathon_(horse_race),"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1684,DBPEDIA_ID/Tidal_Handicap,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1685,DBPEDIA_ID/Tokyo_Filmex,"FilmFestival,Event,SocietalEvent"
1686,"DBPEDIA_ID/Toronto_mayoral_election,_2014","SocietalEvent,Election,Event"
1687,DBPEDIA_ID/Toshin_Golf_Tournament,"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1688,DBPEDIA_ID/Turkish_Challenge,"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1689,DBPEDIA_ID/Tuvalu_at_the_Oceanian_Futsal_Championship,Event
1690,DBPEDIA_ID/UFC_Live:_Sanchez_vs._Kampmann,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1691,DBPEDIA_ID/UFC_on_Fox:_Gustafsson_vs._Johnson,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1692,"DBPEDIA_ID/United_Nations_Security_Council_election,_1999","SocietalEvent,Election,Event"
1693,"DBPEDIA_ID/United_States_House_of_Representatives_election_in_Alaska,_1994","SocietalEvent,Election,Event"
1694,"DBPEDIA_ID/United_States_House_of_Representatives_elections_in_Iowa,_2016","SocietalEvent,Election,Event"
1695,"DBPEDIA_ID/United_States_House_of_Representatives_elections_in_Louisiana,_2016","SocietalEvent,Election,Event"
1696,"DBPEDIA_ID/United_States_House_of_Representatives_elections_in_Maryland,_2012","SocietalEvent,Election,Event"
1697,"DBPEDIA_ID/United_States_Senate_Democratic_primary_election_in_Pennsylvania,_2010","SocietalEvent,Election,Event"
1698,"DBPEDIA_ID/United_States_Senate_election_in_New_Mexico,_1970","SocietalEvent,Election,Event"
1699,"DBPEDIA_ID/United_States_Senate_election_in_Virginia,_1960","SocietalEvent,Election,Event"
1700,"DBPEDIA_ID/United_States_Senate_election_in_Wyoming,_2008","SocietalEvent,Election,Event"
1701,"DBPEDIA_ID/United_States_Senate_elections_in_Pennsylvania,_1922","SocietalEvent,Election,Event"
1702,"DBPEDIA_ID/United_States_presidential_election_in_Massachusetts,_1928","SocietalEvent,Election,Event"
1703,"DBPEDIA_ID/United_States_presidential_election_in_Massachusetts,_1936","SocietalEvent,Election,Event"
1704,"DBPEDIA_ID/United_States_presidential_election_in_Massachusetts,_1988","SocietalEvent,Election,Event"
1705,"DBPEDIA_ID/United_States_presidential_election_in_New_York,_2012","SocietalEvent,Election,Event"
1706,"DBPEDIA_ID/United_States_presidential_election_in_Pennsylvania,_1980","SocietalEvent,Election,Event"
1707,"DBPEDIA_ID/United_States_presidential_election_in_Wisconsin,_2008","SocietalEvent,Election,Event"
1708,DBPEDIA_ID/Unity_Ride_in_Latvia,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1709,DBPEDIA_ID/Upton_train_ambush,"MilitaryConflict,Event,SocietalEvent"
1710,DBPEDIA_ID/Uruguay_at_the_2013_World_Championships_in_Athletics,"SportsEvent,Event,SocietalEvent"
1711,DBPEDIA_ID/Vengeance_(2001),"SportsEvent,WrestlingEvent,Event,SocietalEvent"
1712,DBPEDIA_ID/Volleyball_at_the_2016_Summer_Olympics,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1713,DBPEDIA_ID/WCT_Miami_Open,"SportsEvent,Tournament,WomensTennisAssociationTournament,Event,SocietalEvent"
1714,DBPEDIA_ID/WEC_16,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1715,DBPEDIA_ID/Yemeni_Civil_War_(1994),"MilitaryConflict,Event,SocietalEvent"
1716,DBPEDIA_ID/ZLM_Tour,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1717,"DBPEDIA_ID/İstanbul_mayoral_elections,_2009","SocietalEvent,Election,Event"
1718,DBPEDIA_ID/1834_Hebron_massacre,"MilitaryConflict,Event,SocietalEvent"
1719,DBPEDIA_ID/1967_Opium_War,"MilitaryConflict,Event,SocietalEvent"
1720,DBPEDIA_ID/2011_World_Championships_in_Athletics,"SportsEvent,Event,SocietalEvent"
1721,DBPEDIA_ID/2012_Summer_Olympics,"SportsEvent,Olympics,Event,SocietalEvent"
1722,DBPEDIA_ID/ATP_Athens_Open,"SportsEvent,Tournament,WomensTennisAssociationTournament,Event,SocietalEvent"
1723,DBPEDIA_ID/1874–75_Scottish_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1724,DBPEDIA_ID/1909_Wabash_River_earthquake,"NaturalEvent,Earthquake,Event"
1725,DBPEDIA_ID/1935_U.S._Open_(golf),"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1726,DBPEDIA_ID/1950_Italian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1727,DBPEDIA_ID/1954_Chatham_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1728,DBPEDIA_ID/1958_German_football_championship,"SportsEvent,FootballMatch,Event,SocietalEvent"
1729,DBPEDIA_ID/1961_Coppa_Italia,"SportsEvent,GrandPrix,Event,SocietalEvent"
1730,DBPEDIA_ID/1962_Aintree_200,"SportsEvent,GrandPrix,Event,SocietalEvent"
1731,DBPEDIA_ID/1962_British_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1732,DBPEDIA_ID/1962–63_FA_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1733,DBPEDIA_ID/1965_Belgian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1734,DBPEDIA_ID/1968_All-Ireland_Senior_Hurling_Championship,Event
1735,DBPEDIA_ID/1969_Australian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1736,DBPEDIA_ID/1971_United_States_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1737,DBPEDIA_ID/1975_Iran_International_Tournament,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1738,DBPEDIA_ID/1976_Brazilian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1739,DBPEDIA_ID/1979_United_States_Grand_Prix_West,"SportsEvent,GrandPrix,Event,SocietalEvent"
1740,DBPEDIA_ID/1981_Bolivarian_Games,"SportsEvent,Event,SocietalEvent"
1741,DBPEDIA_ID/1984_All-Ireland_Senior_Football_Championship,Event
1742,DBPEDIA_ID/1985_Dutch_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1743,DBPEDIA_ID/1988_Football_League_Second_Division_play-off_Final,"SportsEvent,FootballMatch,Event,SocietalEvent"
1744,DBPEDIA_ID/1989_Canadian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1745,DBPEDIA_ID/1989_Portuguese_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1746,DBPEDIA_ID/1992_Canadian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1747,DBPEDIA_ID/1994_UEFA_European_Under-16_Championship,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1748,DBPEDIA_ID/1998–99_Asian_Cup_Winners'_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1749,DBPEDIA_ID/1998–99_Coupe_de_France,Event
1750,DBPEDIA_ID/1999–2000_Football_League_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1751,DBPEDIA_ID/2000_Copa_Libertadores_Finals,"SportsEvent,FootballMatch,Event,SocietalEvent"
1752,DBPEDIA_ID/2001_Heineken_Cup_Final,"SportsEvent,FootballMatch,Event,SocietalEvent"
1753,DBPEDIA_ID/2002_FIFA_World_Cup_qualification_–_UEFA_Group_9,Event
1754,DBPEDIA_ID/2002_Hungarian_Grand_Prix,"SportsEvent,GrandPrix,Event,SocietalEvent"
1755,DBPEDIA_ID/2003–04_Umaglesi_Liga,Event
1756,DBPEDIA_ID/2004–05_Football_League_Cup,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1757,DBPEDIA_ID/2006_OFC_Beach_Soccer_Championship,"SportsEvent,Tournament,SoccerTournament,Event,SocietalEvent"
1758,DBPEDIA_ID/2011_Copa_Libertadores_Finals,"SportsEvent,FootballMatch,Event,SocietalEvent"
1759,DBPEDIA_ID/66th_Venice_International_Film_Festival,"FilmFestival,Event,SocietalEvent"
1760,DBPEDIA_ID/Affirmed_Handicap,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1761,DBPEDIA_ID/Alcibiades_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1762,DBPEDIA_ID/Angeles_Crest_100_Mile_Endurance_Run,"SportsEvent,Event,SocietalEvent"
1763,DBPEDIA_ID/Athletics_at_the_2008_Summer_Olympics_–_Men's_400_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1764,DBPEDIA_ID/Atlanta_Pride,"SocietalEvent,Event,Convention"
1765,DBPEDIA_ID/America's_Thanksgiving_Parade,"SocietalEvent,Event,Convention"
1766,DBPEDIA_ID/Battle_of_Chiayi,"MilitaryConflict,Event,SocietalEvent"
1767,DBPEDIA_ID/Battle_of_Lonoy,"MilitaryConflict,Event,SocietalEvent"
1768,DBPEDIA_ID/Battle_of_Pantina,"MilitaryConflict,Event,SocietalEvent"
1769,DBPEDIA_ID/Battle_of_Zeeland,"MilitaryConflict,Event,SocietalEvent"
1770,DBPEDIA_ID/Battle_of_the_Trench,"MilitaryConflict,Event,SocietalEvent"
1771,DBPEDIA_ID/April_2010_Sumatra_earthquake,"NaturalEvent,Earthquake,Event"
1772,DBPEDIA_ID/Combat_of_Stockerau,"MilitaryConflict,Event,SocietalEvent"
1773,DBPEDIA_ID/Cycling_at_the_2004_Summer_Olympics_–_Women's_individual_pursuit,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1774,DBPEDIA_ID/Athens_Trophy,"SportsEvent,Tournament,WomensTennisAssociationTournament,Event,SocietalEvent"
1775,DBPEDIA_ID/Atlantic_Cup_(Europe),Event
1776,"DBPEDIA_ID/Ecuadorian_general_election,_1992","SocietalEvent,Election,Event"
1777,"DBPEDIA_ID/European_Parliament_election,_1984_(Denmark)","SocietalEvent,Election,Event"
1778,DBPEDIA_ID/Federalist_Riograndense_Revolution,"MilitaryConflict,Event,SocietalEvent"
1779,DBPEDIA_ID/Football_at_the_1983_South_Pacific_Games,Event
1780,DBPEDIA_ID/Battle_of_Achelous_(1359),"MilitaryConflict,Event,SocietalEvent"
1781,DBPEDIA_ID/Battle_of_Alexandria_(30_BC),"MilitaryConflict,Event,SocietalEvent"
1782,DBPEDIA_ID/Battle_of_Babang,"MilitaryConflict,Event,SocietalEvent"
1783,DBPEDIA_ID/Battle_of_Bairoko,"MilitaryConflict,Event,SocietalEvent"
1784,DBPEDIA_ID/Battle_of_Bloody_Creek_(1711),"MilitaryConflict,Event,SocietalEvent"
1785,DBPEDIA_ID/Battle_of_Bloody_Creek_(1757),"MilitaryConflict,Event,SocietalEvent"
1786,DBPEDIA_ID/Battle_of_Caldiero_(1805),"MilitaryConflict,Event,SocietalEvent"
1787,DBPEDIA_ID/Battle_of_Caldiero_(1809),"MilitaryConflict,Event,SocietalEvent"
1788,DBPEDIA_ID/Battle_of_Cape_St._Vincent_(1337),"MilitaryConflict,Event,SocietalEvent"
1789,DBPEDIA_ID/Battle_of_Cape_St._Vincent_(1641),"MilitaryConflict,Event,SocietalEvent"
1790,DBPEDIA_ID/Battle_of_Cape_St._Vincent_(1833),"MilitaryConflict,Event,SocietalEvent"
1791,DBPEDIA_ID/Battle_of_Changsha_(1911),"MilitaryConflict,Event,SocietalEvent"
1792,DBPEDIA_ID/Battle_of_Cockle_Creek,"MilitaryConflict,Event,SocietalEvent"
1793,DBPEDIA_ID/Battle_of_Columbus_(1865),"MilitaryConflict,Event,SocietalEvent"
1794,DBPEDIA_ID/Battle_of_Dorylaeum_(1147),"MilitaryConflict,Event,SocietalEvent"
1795,DBPEDIA_ID/Battle_of_Kaniów,"MilitaryConflict,Event,SocietalEvent"
1796,DBPEDIA_ID/Battle_of_Long_Khanh,"MilitaryConflict,Event,SocietalEvent"
1797,DBPEDIA_ID/Battle_of_Lutterberg_(1758),"MilitaryConflict,Event,SocietalEvent"
1798,DBPEDIA_ID/Battle_of_Monte_Grappa,"MilitaryConflict,Event,SocietalEvent"
1799,DBPEDIA_ID/Battle_of_Pharsalus_(1277),"MilitaryConflict,Event,SocietalEvent"
1800,DBPEDIA_ID/Battle_of_Route_Bismarck,"MilitaryConflict,Event,SocietalEvent"
1801,DBPEDIA_ID/Battle_of_San_Carlos_(1813),"MilitaryConflict,Event,SocietalEvent"
1802,DBPEDIA_ID/Battle_of_San_Carlos_(1817),"MilitaryConflict,Event,SocietalEvent"
1803,DBPEDIA_ID/Battle_of_San_Carlos_(1982),"MilitaryConflict,Event,SocietalEvent"
1804,DBPEDIA_ID/Battle_of_Tashan,"MilitaryConflict,Event,SocietalEvent"
1805,DBPEDIA_ID/Battle_of_Wenden_(1601),"MilitaryConflict,Event,SocietalEvent"
1806,DBPEDIA_ID/Battle_of_Wenden_(1626),"MilitaryConflict,Event,SocietalEvent"
1807,DBPEDIA_ID/Battle_of_Xingyang_(190),"MilitaryConflict,Event,SocietalEvent"
1808,DBPEDIA_ID/Battle_of_Zhuolu,"MilitaryConflict,Event,SocietalEvent"
1809,DBPEDIA_ID/Battle_of_the_Lys_(1940),"MilitaryConflict,Event,SocietalEvent"
1810,DBPEDIA_ID/Gaspee_Affair,"MilitaryConflict,Event,SocietalEvent"
1811,DBPEDIA_ID/Ghost_Dance_War,"MilitaryConflict,Event,SocietalEvent"
1812,"DBPEDIA_ID/Guinea-Bissau_presidential_election,_2009","SocietalEvent,Election,Event"
1813,DBPEDIA_ID/Hendrie_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1814,DBPEDIA_ID/Henry_VIII_Novices'_Chase,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1815,DBPEDIA_ID/Hong_Kong_International_Film_Festival,"FilmFestival,Event,SocietalEvent"
1816,"DBPEDIA_ID/Indian_general_election,_1996_(Tamil_Nadu)","SocietalEvent,Election,Event"
1817,"DBPEDIA_ID/Indian_general_election,_1999_(Tamil_Nadu)","SocietalEvent,Election,Event"
1818,"DBPEDIA_ID/Indian_general_election,_2004_(Delhi)","SocietalEvent,Election,Event"
1819,"DBPEDIA_ID/Indian_presidential_election,_1969","SocietalEvent,Election,Event"
1820,DBPEDIA_ID/Internazionali_Femminili_di_Palermo,"SportsEvent,Tournament,WomensTennisAssociationTournament,Event,SocietalEvent"
1821,DBPEDIA_ID/Burma_Campaign_1944–45,"MilitaryConflict,Event,SocietalEvent"
1822,DBPEDIA_ID/California_Oaks,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1823,DBPEDIA_ID/K-1_World_MAX_2009_World_Championship_Tournament_Final,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1824,DBPEDIA_ID/Lazic_War,"MilitaryConflict,Event,SocietalEvent"
1825,DBPEDIA_ID/Main_Square_Festival,"MusicFestival,Event,SocietalEvent"
1826,"DBPEDIA_ID/Minnesota_gubernatorial_election,_1914","SocietalEvent,Election,Event"
1827,"DBPEDIA_ID/Minnesota_gubernatorial_election,_1944","SocietalEvent,Election,Event"
1828,"DBPEDIA_ID/Moldovan_presidential_election,_1996","SocietalEvent,Election,Event"
1829,DBPEDIA_ID/Monterrey_Open_(Nationwide_Tour_event),"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1830,DBPEDIA_ID/NATO_intervention_in_Bosnia_and_Herzegovina,"MilitaryConflict,Event,SocietalEvent"
1831,"DBPEDIA_ID/Newfoundland_and_Labrador_general_election,_2011","SocietalEvent,Election,Event"
1832,DBPEDIA_ID/Night_of_Champions_(2010),"SportsEvent,WrestlingEvent,Event,SocietalEvent"
1833,DBPEDIA_ID/No_Surrender_(2009),"SportsEvent,WrestlingEvent,Event,SocietalEvent"
1834,DBPEDIA_ID/Operation_Paravane,"MilitaryConflict,Event,SocietalEvent"
1835,DBPEDIA_ID/Conquest_of_Tunis_(1535),"MilitaryConflict,Event,SocietalEvent"
1836,DBPEDIA_ID/Conquest_of_Tunis_(1574),"MilitaryConflict,Event,SocietalEvent"
1837,DBPEDIA_ID/Cornish_Rebellion_of_1497,"MilitaryConflict,Event,SocietalEvent"
1838,"DBPEDIA_ID/Philippine_Senate_election,_1992","SocietalEvent,Election,Event"
1839,"DBPEDIA_ID/Portuguese_legislative_election,_1999","SocietalEvent,Election,Event"
1840,DBPEDIA_ID/DOXA_Documentary_Film_Festival,"FilmFestival,Event,SocietalEvent"
1841,DBPEDIA_ID/Revolution_in_the_Kingdom_of_Poland_(1905–07),"MilitaryConflict,Event,SocietalEvent"
1842,DBPEDIA_ID/Rowing_at_the_1920_Summer_Olympics_–_Men's_coxed_pair,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1843,DBPEDIA_ID/Russo-Turkish_War_(1787–92),"MilitaryConflict,Event,SocietalEvent"
1844,DBPEDIA_ID/Rutland–Melton_International_CiCLE_Classic,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1845,DBPEDIA_ID/Sailing_at_the_2008_Summer_Olympics_–_Laser,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1846,"DBPEDIA_ID/Shooting_at_the_1900_Summer_Olympics_–_Men's_300_metre_free_rifle,_prone","SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1847,DBPEDIA_ID/Shooting_at_the_2000_Summer_Olympics_–_Men's_skeet,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1848,DBPEDIA_ID/Shooting_at_the_2008_Summer_Olympics_–_Men's_50_metre_rifle_three_positions,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1849,DBPEDIA_ID/Silver_Slipper_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1850,"DBPEDIA_ID/South_Australian_state_election,_1938","SocietalEvent,Election,Event"
1851,DBPEDIA_ID/Symposium_on_Principles_of_Distributed_Computing,"SocietalEvent,AcademicConference,Event"
1852,"DBPEDIA_ID/Syrian_parliamentary_election,_2003","SocietalEvent,Election,Event"
1853,DBPEDIA_ID/Table_tennis_at_the_2008_Summer_Olympics_–_Men's_singles,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1854,DBPEDIA_ID/Taekwondo_at_the_2008_Summer_Olympics_–_Women's_67_kg,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1855,"DBPEDIA_ID/Tamil_Nadu_Legislative_Assembly_election,_1996","SocietalEvent,Election,Event"
1856,"DBPEDIA_ID/Tasmanian_state_election,_1976","SocietalEvent,Election,Event"
1857,DBPEDIA_ID/The_Affair_at_Glenmore_Farm,"MilitaryConflict,Event,SocietalEvent"
1858,DBPEDIA_ID/Tipperary_senior_hurling_team_season_2010,Event
1859,"DBPEDIA_ID/Tulsa,_Oklahoma_mayoral_election,_2009","SocietalEvent,Election,Event"
1860,DBPEDIA_ID/UFC_10,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1861,DBPEDIA_ID/UFC_14,"SportsEvent,MixedMartialArtsEvent,Event,SocietalEvent"
1862,DBPEDIA_ID/Union_blockade,"MilitaryConflict,Event,SocietalEvent"
1863,"DBPEDIA_ID/United_States_House_of_Representatives_elections,_1938","SocietalEvent,Election,Event"
1864,"DBPEDIA_ID/United_States_Senate_elections,_1946","SocietalEvent,Election,Event"
1865,DBPEDIA_ID/Dutch_intervention_in_Bali_(1849),"MilitaryConflict,Event,SocietalEvent"
1866,DBPEDIA_ID/Dutch_intervention_in_Bali_(1906),"MilitaryConflict,Event,SocietalEvent"
1867,DBPEDIA_ID/Festival_de_Cine_Iberoamericano_de_Huelva,"FilmFestival,Event,SocietalEvent"
1868,DBPEDIA_ID/Fifth_Encirclement_Campaign_against_the_Hubei-Henan-Anhui_Soviet,"MilitaryConflict,Event,SocietalEvent"
1869,DBPEDIA_ID/Fighting_Fifth_Hurdle,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1870,DBPEDIA_ID/First_Battle_of_Anandpur,"MilitaryConflict,Event,SocietalEvent"
1871,DBPEDIA_ID/Forage_War,"MilitaryConflict,Event,SocietalEvent"
1872,DBPEDIA_ID/Giro_del_Lazio,"SportsEvent,Race,Event,SocietalEvent,CyclingRace"
1873,DBPEDIA_ID/Honeymoon_Handicap,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1874,DBPEDIA_ID/Invasion_of_Hanover_(1757),"MilitaryConflict,Event,SocietalEvent"
1875,DBPEDIA_ID/Invasion_of_Minorca_(1781),"MilitaryConflict,Event,SocietalEvent"
1876,DBPEDIA_ID/Nicaraguan_civil_war_(1926–27),"MilitaryConflict,Event,SocietalEvent"
1877,DBPEDIA_ID/October_2010_Sumatra_earthquake_and_tsunami,"NaturalEvent,Earthquake,Event"
